task	sentence	sentence_id	content	part_of_speech	word_idx
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	on	IN	16
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	the	DT	17
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	first	JJ	18
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	sonogram	NN	19
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	he	PRP	20
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	saw	VBD	21
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	of	IN	22
TSR	The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.	252	her.	NN	23
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	He	PRP	0
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	worked	VBD	1
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	a	DT	2
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	year	NN	3
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	for	IN	4
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	the	DT	5
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	accounting	NN	6
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	firm	NN	7
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	of	IN	8
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	Price	NNP	9
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	Waterhouse	NNP	10
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	in	IN	11
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	San	NNP	12
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	Francisco,	NNP	13
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	and	CC	14
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	then	RB	15
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	in	IN	16
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	August	NNP	17
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	1940	CD	18
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	returned	VBD	19
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	to	TO	20
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	Harvard	NNP	21
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	to	TO	22
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	teach	VB	23
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	in	IN	24
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	the	DT	25
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	Business	NNP	26
TSR	He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.	253	School.	NNP	27
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	She	PRP	0
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	taught	VBD	1
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	at	IN	2
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	HB	NNP	3
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	Studios,	NNP	4
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	a	DT	5
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	well-known	JJ	6
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	New	NNP	7
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	York	NNP	8
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	City	NNP	9
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	acting	VBG	10
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	school,	NN	11
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	starting	VBG	12
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	in	IN	13
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	1957,	CD	14
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	and	CC	15
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	married	VBD	16
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	its	PRP$	17
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	co-founder,	JJ	18
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	Herbert	NNP	19
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	Berghof,	NNP	20
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	on	IN	21
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	January	NNP	22
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	25,	CD	23
TSR	She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.	254	1957.	CD	24
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	After	IN	0
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	a	DT	1
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	stint	NN	2
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	with	IN	3
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	investment	NN	4
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	banking	NN	5
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	firm	NN	6
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	A.	NNP	7
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	G.	NNP	8
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	Becker	NNP	9
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	from	IN	10
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1960	CD	11
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	to	TO	12
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1962,	CD	13
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	he	PRP	14
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	was	VBD	15
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	elected	VBN	16
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	to	TO	17
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	the	DT	18
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	United	NNP	19
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	States	NNPS	20
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	House	NNP	21
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	of	IN	22
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	Representatives	NNPS	23
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	from	IN	24
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	Illinois	NNP	25
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	in	IN	26
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1962,	CD	27
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	at	IN	28
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	the	DT	29
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	age	NN	30
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	of	IN	31
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	30,	CD	32
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	and	CC	33
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	was	VBD	34
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	re-elected	VBN	35
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	in	IN	36
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1964,	CD	37
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1966,	CD	38
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	and	CC	39
TSR	After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.	255	1968.	CD	40
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	In	IN	0
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	1896,	CD	1
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	Baker	NNP	2
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	joined	VBD	3
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	the	DT	4
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	staff	NN	5
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	of	IN	6
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	McClure's,	NNP	7
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	a	DT	8
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	pioneer	NN	9
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	muckraking	VBG	10
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	magazine,	NNS	11
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	and	CC	12
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	quickly	RB	13
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	rose	VBD	14
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	to	TO	15
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	prominence	VB	16
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	along	RP	17
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	with	IN	18
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	Lincoln	NNP	19
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	Steffens	NNP	20
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	and	CC	21
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	Ida	NNP	22
TSR	In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.	256	Tarbell.	NNP	23
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	His	PRP$	0
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	mother	NN	1
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	noted	VBD	2
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	that	IN	3
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	his	PRP$	4
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	personality	NN	5
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	changed	VBD	6
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	dramatically,	NN	7
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	with	IN	8
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	Cobain	NNP	9
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	becoming	VBG	10
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	more	RBR	11
TSR	His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.	257	withdrawn.	JJ	12
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	She	PRP	0
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	attended	VBD	1
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	school	NN	2
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	on	IN	3
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	the	DT	4
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	MGM	NNP	5
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	lot	NN	6
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	and	CC	7
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	received	VBD	8
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	a	DT	9
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	diploma	NN	10
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	from	IN	11
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	University	NNP	12
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	High	NNP	13
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	School	NNP	14
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	in	IN	15
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	Los	NNP	16
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	Angeles,	NNP	17
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	on	IN	18
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	January	NNP	19
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	26,	CD	20
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	1950,	CD	21
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	the	DT	22
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	same	JJ	23
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	year	NN	24
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	she	PRP	25
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	was	VBD	26
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	first	RB	27
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	married	VBN	28
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	at	IN	29
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	age	NN	30
TSR	She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.	258	18.	CD	31
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	When	WRB	0
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	Baldwin	NNP	1
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	was	VBD	2
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	young,	RB	3
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	he	PRP	4
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	had	VBD	5
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	a	DT	6
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	job	NN	7
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	as	IN	8
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	a	DT	9
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	busboy	NN	10
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	at	IN	11
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	famous	JJ	12
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	New	NNP	13
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	York	NNP	14
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	City	NNP	15
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	disco	NN	16
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	Studio	NNP	17
TSR	When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.	259	54.	CD	18
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	After	IN	0
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	a	DT	1
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	career-ending	JJ	2
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	injury,	NN	3
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	Howard	NNP	4
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	joined	VBD	5
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	the	DT	6
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	staff	NN	7
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	at	IN	8
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	Clemson	NNP	9
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	College	NNP	10
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	and	CC	11
