task	sentence	sentence_id	content	part_of_speech	word_idx
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	as	IN	4
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	a	DT	5
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	film	NN	6
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	director	NN	7
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	in	IN	8
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	the	DT	9
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	2002	CD	10
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	feature	NN	11
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	Confessions	NNP	12
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	of	IN	13
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	a	DT	14
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	Dangerous	NNP	15
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	Mind,	NNP	16
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	an	DT	17
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	adaptation	NN	18
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	of	IN	19
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	the	DT	20
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	implausible	JJ	21
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	autobiography	NN	22
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	of	IN	23
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	groundbreaking	VBG	24
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	TV	NN	25
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	producer	NN	26
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	Chuck	NNP	27
NR	He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.	288	Barris.	NNP	28
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	Lawford	NNP	0
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	later	RB	1
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	admitted	VBD	2
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	the	DT	3
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	most	RBS	4
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	terrifying	JJ	5
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	experience	NN	6
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	of	IN	7
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	his	PRP$	8
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	career	NN	9
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	was	VBD	10
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	the	DT	11
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	first	JJ	12
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	musical	JJ	13
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	number	NN	14
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	he	PRP	15
NR	Lawford later admitted the most terrifying experience of his career was the first musical number he performed.	289	performed.	VBD	16
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	Lawford	NNP	0
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	also	RB	1
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	made	VBD	2
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	his	PRP$	3
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	first	JJ	4
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	comedy	NN	5
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	that	WDT	6
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	same	JJ	7
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	year	NN	8
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	My	PRP$	9
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	Brother	NNP	10
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	Talks	NNP	11
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	To	TO	12
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	Horses	NNP	13
NR	Lawford also made his first comedy that same year My Brother Talks To Horses (1947).	290	(1947).	NNP	14
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	It	PRP	0
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	was	VBD	1
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	in	IN	2
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	Good	JJ	3
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	News	NNP	4
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	(1947)	NN	5
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	that	WDT	6
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	Lawford	NNP	7
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	won	VBD	8
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	his	PRP$	9
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	greatest	JJS	10
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	acclaim	NN	11
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	as	IN	12
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	an	DT	13
NR	It was in Good News (1947) that Lawford won his greatest acclaim as an actor.	291	actor.	NN	14
NR	He also got to dance and sing as well and held his own against the other cast.	292	He	PRP	0
NR	He also got to dance and sing as well and held his own against the other cast.	292	also	RB	1
NR	He also got to dance and sing as well and held his own against the other cast.	292	got	VBD	2
NR	He also got to dance and sing as well and held his own against the other cast.	292	to	TO	3
NR	He also got to dance and sing as well and held his own against the other cast.	292	dance	VB	4
NR	He also got to dance and sing as well and held his own against the other cast.	292	and	CC	5
NR	He also got to dance and sing as well and held his own against the other cast.	292	sing	VBG	6
NR	He also got to dance and sing as well and held his own against the other cast.	292	as	RB	7
NR	He also got to dance and sing as well and held his own against the other cast.	292	well	RB	8
NR	He also got to dance and sing as well and held his own against the other cast.	292	and	CC	9
NR	He also got to dance and sing as well and held his own against the other cast.	292	held	VBD	10
NR	He also got to dance and sing as well and held his own against the other cast.	292	his	PRP$	11
NR	He also got to dance and sing as well and held his own against the other cast.	292	own	JJ	12
NR	He also got to dance and sing as well and held his own against the other cast.	292	against	IN	13
NR	He also got to dance and sing as well and held his own against the other cast.	292	the	DT	14
NR	He also got to dance and sing as well and held his own against the other cast.	292	other	JJ	15
NR	He also got to dance and sing as well and held his own against the other cast.	292	cast.	NN	16
NR	He was the victim of sexual abuse several times in childhood.	293	He	PRP	0
NR	He was the victim of sexual abuse several times in childhood.	293	was	VBD	1
NR	He was the victim of sexual abuse several times in childhood.	293	the	DT	2
NR	He was the victim of sexual abuse several times in childhood.	293	victim	NN	3
NR	He was the victim of sexual abuse several times in childhood.	293	of	IN	4
NR	He was the victim of sexual abuse several times in childhood.	293	sexual	JJ	5
NR	He was the victim of sexual abuse several times in childhood.	293	abuse	NN	6
NR	He was the victim of sexual abuse several times in childhood.	293	several	JJ	7
NR	He was the victim of sexual abuse several times in childhood.	293	times	NNS	8
NR	He was the victim of sexual abuse several times in childhood.	293	in	IN	9
NR	He was the victim of sexual abuse several times in childhood.	293	childhood.	NN	10
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	Also	RB	0
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	as	IN	1
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	a	DT	2
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	child	NN	3
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	he	PRP	4
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	severely	RB	5
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	injured	VBD	6
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	his	PRP$	7
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	arm	NN	8
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	when	WRB	9
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	he	PRP	10
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	put	VBD	11
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	the	DT	12
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	arm	NN	13
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	through	IN	14
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	a	DT	15
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	door's	JJ	16
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	glass	NN	17
NR	Also as a child he severely injured his arm when he put the arm through a door's glass pane.	294	pane.	NN	18
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	Doctors	NNS	0
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	were	VBD	1
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	able	JJ	2
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	to	TO	3
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	save	VB	4
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	the	DT	5
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	arm,	NN	6
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	but	CC	7
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	the	DT	8
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	injury	NN	9
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	bothered	VBD	10
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	him	PRP	11
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	for	IN	12
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	many	JJ	13
NR	Doctors were able to save the arm, but the injury bothered him for many years.	295	years.	NNS	14
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	The	DT	0
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	arm	NN	1
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	injury	NN	2
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	kept	VBD	3
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	him	PRP	4
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	from	IN	5
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	being	VBG	6
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	drafted	VBN	7
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	into	IN	8
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	the	DT	9
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	armed	JJ	10
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	forces	NNS	11
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	for	IN	12
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	the	DT	13
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	Second	NNP	14
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	World	NNP	15
NR	The arm injury kept him from being drafted into the armed forces for the Second World War.	296	War.	NNP	16
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	Lawford's	NNP	0
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	first	RB	1
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	major	JJ	2
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	movie	NN	3
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	role	NN	4
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	was	VBD	5
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	A	DT	6
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	Yank	NN	7
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	At	IN	8
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	Eton	NNP	9
NR	Lawford's first major movie role was A Yank At Eton (1942).	297	(1942).	NN	10
NR	He played a snobby bully opposite Mickey Rooney.	298	He	PRP	0
NR	He played a snobby bully opposite Mickey Rooney.	298	played	VBD	1
NR	He played a snobby bully opposite Mickey Rooney.	298	a	DT	2
NR	He played a snobby bully opposite Mickey Rooney.	298	snobby	NN	3
NR	He played a snobby bully opposite Mickey Rooney.	298	bully	RB	4
NR	He played a snobby bully opposite Mickey Rooney.	298	opposite	JJ	5
NR	He played a snobby bully opposite Mickey Rooney.	298	Mickey	NNP	6
NR	He played a snobby bully opposite Mickey Rooney.	298	Rooney.	NNP	7
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	The	DT	0
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	picture	NN	1
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	was	VBD	2
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	a	DT	3
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	smash	NN	4
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	hit	NN	5
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	and	CC	6
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	Lawford's	NNP	7
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	performance	NN	8
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	was	VBD	9
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	widely	RB	10
NR	The picture was a smash hit and Lawford's performance was widely praised.	299	praised.	JJ	11
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Page	NN	0
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	recorded	VBD	1
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	several	JJ	2
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	live	JJ	3
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	comedy	NN	4
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	albums	NNS	5
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	for	IN	6
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	the	DT	7
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Laff	NNP	8
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Records	NNP	9
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	label	NN	10
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	in	IN	11
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	the	DT	12
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	late	JJ	13
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	1960's	CD	14
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	and	CC	15
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	early	RB	16
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	1970's;	CD	17
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	One	CD	18
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	release,	NN	19
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Watch	VB	20
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	It	PRP	21
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Sucker!,	NNP	22
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	was	VBD	23
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	titled	VBN	24
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	after	IN	25
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Aunt	NNP	26
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	Esther's	NNP	27
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	catchphrase	NN	28
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	to	TO	29
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	cash	NN	30
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	in	IN	31
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	on	IN	32
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	her	PRP$	33
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	newfound	JJ	34
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	TV	NN	35
NR	Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.	300	fame.	NN	36
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	Frank	NNP	0
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	J.	NNP	1
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	Howard	NNP	2
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	(March	VBD	3
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	25,	CD	4
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	1909	CD	5
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	-	:	6
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	January	NNP	7
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	26,	CD	8
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	1996)	CD	9
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	was	VBD	10
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	an	DT	11
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	American	JJ	12
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	college	NN	13
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	football	NN	14
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	player	NN	15
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	and	CC	16
NR	Frank J. Howard (March 25, 1909 - January 26, 1996) was an American college football player and coach.	301	coach.	NN	17
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	He	PRP	0
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	played	VBD	1
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	college	NN	2
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	football	NN	3
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	for	IN	4
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	Alabama	NNP	5
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	and	CC	6
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	was	VBD	7
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	a	DT	8
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	teammate	NN	9
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	of	IN	10
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	legendary	JJ	11
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	coach	NN	12
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	Bear	NNP	13
NR	He played college football for Alabama and was a teammate of legendary coach Bear Bryant.	302	Bryant.	NNP	14
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	After	IN	0
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	a	DT	1
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	career-ending	JJ	2
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	injury,	NN	3
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	Howard	NNP	4
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	joined	VBD	5
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	the	DT	6
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	staff	NN	7
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	at	IN	8
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	Clemson	NNP	9
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	College	NNP	10
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	and	CC	11
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	became	VBD	12
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	head	JJ	13
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	coach	NN	14
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	in	IN	15
NR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	303	1939.	CD	16
